,CL
2008-07-16 21:30:00,237.64
2008-07-17 21:30:00,232.33
2008-07-18 21:30:00,231.92
2008-07-21 21:30:00,234.08
2008-07-22 21:30:00,230.68
2008-07-23 21:30:00,226.7
2008-07-24 21:30:00,227.75
2008-07-25 21:30:00,225.52
2008-07-28 21:30:00,226.99
2008-07-29 21:30:00,224.45
2008-07-30 21:30:00,229.03
2008-07-31 21:30:00,226.34
2008-08-01 21:30:00,227.36
2008-08-04 21:30:00,223.67
2008-08-05 21:30:00,221.43
2008-08-06 21:30:00,220.84
2008-08-07 21:30:00,222.28
2008-08-08 21:30:00,217.46
2008-08-11 21:30:00,216.71
2008-08-12 21:30:00,215.27
2008-08-13 21:30:00,218.26
2008-08-14 21:30:00,217.27
2008-08-15 21:30:00,216.03
2008-08-18 21:30:00,215.13
2008-08-19 21:30:00,216.79
2008-08-20 21:30:00,217.81
2008-08-21 21:30:00,223.43
2008-08-22 21:30:00,216.84
2008-08-25 21:30:00,217.36
2008-08-26 21:30:00,218.52
2008-08-27 21:30:00,220.4
2008-08-28 21:30:00,217.84
2008-08-29 21:30:00,217.71
2008-09-02 21:30:00,211.96
2008-09-03 21:30:00,211.6
2008-09-04 21:30:00,210.14
2008-09-05 21:30:00,208.48
2008-09-08 21:30:00,208.59
2008-09-09 21:30:00,205.51
2008-09-10 21:30:00,204.83
2008-09-11 21:30:00,203.12
2008-09-12 21:30:00,203.43
2008-09-15 21:30:00,197.96
2008-09-16 21:30:00,193.4
2008-09-17 21:30:00,199.41
2008-09-18 21:30:00,200.13
2008-09-19 21:30:00,206.8
2008-09-22 21:30:00,213.42
2008-09-23 21:30:00,210.66
2008-09-24 21:30:00,209.78
2008-09-25 21:30:00,212.07
2008-09-26 21:30:00,210.94
2008-09-29 21:30:00,200.42
2008-09-30 21:30:00,204.69
2008-10-01 21:30:00,202.58
2008-10-02 21:30:00,198.02
2008-10-03 21:30:00,197.93
2008-10-06 21:30:00,191.86
2008-10-07 21:30:00,194.11
2008-10-08 21:30:00,193.0
2008-10-09 21:30:00,190.64
2008-10-10 21:30:00,181.75
2008-10-13 21:30:00,185.24
2008-10-14 21:30:00,182.68
2008-10-15 21:30:00,178.59
2008-10-16 21:30:00,173.9
2008-10-17 21:30:00,175.9
2008-10-20 21:30:00,178.3
2008-10-21 21:30:00,176.09
2008-10-22 21:30:00,170.66
2008-10-23 21:30:00,171.75
2008-10-24 21:30:00,168.06
2008-10-27 21:30:00,167.13
2008-10-28 21:30:00,166.64
2008-10-29 21:30:00,171.41
2008-10-30 21:30:00,169.87
2008-10-31 21:30:00,171.72
2008-11-03 21:30:00,167.82
2008-11-04 21:30:00,174.44
2008-11-05 21:30:00,169.21
2008-11-06 21:30:00,164.68
2008-11-07 21:30:00,164.95
2008-11-10 21:30:00,166.32
2008-11-11 21:30:00,163.24
2008-11-12 21:30:00,160.07
2008-11-13 21:30:00,162.15
2008-11-14 21:30:00,160.95
2008-11-17 21:30:00,158.86
2008-11-18 21:30:00,158.3
2008-11-19 21:30:00,157.53
2008-11-20 21:30:00,152.85
2008-11-21 21:30:00,153.36
2008-11-24 21:30:00,157.93
2008-11-25 21:30:00,154.2
2008-11-26 21:30:00,157.87
2008-11-28 21:30:00,157.86
2008-12-01 21:30:00,152.71
2008-12-02 21:30:00,150.39
2008-12-03 21:30:00,150.22
2008-12-04 21:30:00,147.1
2008-12-05 21:30:00,144.24
2008-12-08 21:30:00,147.14
2008-12-09 21:30:00,145.5
2008-12-10 21:30:00,146.95
2008-12-11 21:30:00,151.41
2008-12-12 21:30:00,149.71
2008-12-15 21:30:00,147.94
2008-12-16 21:30:00,147.03
2008-12-17 21:30:00,143.49
2008-12-18 21:30:00,139.65
2008-12-19 21:30:00,140.34
2008-12-22 21:30:00,137.89
2008-12-23 21:30:00,136.96
2008-12-24 21:30:00,133.33
2008-12-26 21:30:00,135.69
2008-12-29 21:30:00,138.0
2008-12-30 21:30:00,137.01
2008-12-31 21:30:00,142.58
2009-01-02 21:30:00,144.32
2009-01-05 21:30:00,146.79
2009-01-06 21:30:00,146.56
2009-01-07 21:30:00,140.61
2009-01-08 21:30:00,139.68
2009-01-09 21:30:00,138.81
2009-01-12 21:30:00,135.57
2009-01-13 21:30:00,135.76
2009-01-14 21:30:00,135.26
2009-01-15 21:30:00,133.38
2009-01-16 21:30:00,134.49
2009-01-20 21:30:00,132.76
2009-01-21 21:30:00,135.47
2009-01-22 21:30:00,135.59
2009-01-23 21:30:00,138.39
2009-01-26 21:30:00,137.65
2009-01-27 21:30:00,133.5
2009-01-28 21:30:00,134.08
2009-01-29 21:30:00,133.36
2009-01-30 21:30:00,133.6
2009-02-02 21:30:00,132.0
2009-02-03 21:30:00,132.7
2009-02-04 21:30:00,132.24
2009-02-05 21:30:00,133.09
2009-02-06 21:30:00,132.09
2009-02-09 21:30:00,131.48
2009-02-10 21:30:00,129.47
2009-02-11 21:30:00,127.86
2009-02-12 21:30:00,125.9
2009-02-13 21:30:00,129.43
2009-02-17 21:30:00,126.85
2009-02-18 21:30:00,126.54
2009-02-19 21:30:00,131.4
2009-02-20 21:30:00,131.25
2009-02-23 21:30:00,129.66
2009-02-24 21:30:00,131.18
2009-02-25 21:30:00,133.72
2009-02-26 21:30:00,136.44
2009-02-27 21:30:00,135.98
2009-03-02 21:30:00,131.37
2009-03-03 21:30:00,132.87
2009-03-04 21:30:00,136.6
2009-03-05 21:30:00,134.83
2009-03-06 21:30:00,136.74
2009-03-09 21:30:00,138.29
2009-03-10 21:30:00,136.93
2009-03-11 21:30:00,133.55
2009-03-12 21:30:00,138.25
2009-03-13 21:30:00,137.47
2009-03-16 21:30:00,138.57
2009-03-17 21:30:00,140.38
2009-03-18 21:30:00,139.36
2009-03-19 21:30:00,142.83
2009-03-20 21:30:00,142.86
2009-03-23 21:30:00,144.59
2009-03-24 21:30:00,144.77
2009-03-25 21:30:00,143.56
2009-03-26 21:30:00,145.13
2009-03-27 21:30:00,143.17
2009-03-30 21:30:00,139.2
2009-03-31 21:30:00,140.45
2009-04-01 21:30:00,139.18
2009-04-02 21:30:00,143.43
2009-04-03 21:30:00,143.3
2009-04-06 21:30:00,141.84
2009-04-07 21:30:00,139.94
2009-04-08 21:30:00,140.17
2009-04-09 21:30:00,143.03
2009-04-13 21:30:00,140.84
2009-04-14 21:30:00,140.2
2009-04-15 21:30:00,140.04
2009-04-16 21:30:00,140.77
2009-04-17 21:30:00,141.12
2009-04-20 21:30:00,136.67
2009-04-21 21:30:00,136.71
2009-04-22 21:30:00,137.01
2009-04-23 21:30:00,137.78
2009-04-24 21:30:00,139.71
2009-04-27 21:30:00,138.3
2009-04-28 21:30:00,138.08
2009-04-29 21:30:00,139.13
2009-04-30 21:30:00,139.28
2009-05-01 21:30:00,141.36
2009-05-04 21:30:00,142.63
2009-05-05 21:30:00,142.0
2009-05-06 21:30:00,144.5
2009-05-07 21:30:00,144.87
2009-05-08 21:30:00,146.79
2009-05-11 21:30:00,146.66
2009-05-12 21:30:00,147.01
2009-05-13 21:30:00,146.18
2009-05-14 21:30:00,146.78
2009-05-15 21:30:00,144.5
2009-05-18 21:30:00,147.19
2009-05-19 21:30:00,147.7
2009-05-20 21:30:00,149.64
2009-05-21 21:30:00,148.65
2009-05-22 21:30:00,149.27
2009-05-26 21:30:00,150.05
2009-05-27 21:30:00,151.05
2009-05-28 21:30:00,152.68
2009-05-29 21:30:00,153.91
2009-06-01 21:30:00,156.18
2009-06-02 21:30:00,156.15
2009-06-03 21:30:00,153.72
2009-06-04 21:30:00,156.41
2009-06-05 21:30:00,156.04
2009-06-08 21:30:00,155.69
2009-06-09 21:30:00,157.61
2009-06-10 21:30:00,158.93
2009-06-11 21:30:00,160.28
2009-06-12 21:30:00,159.64
2009-06-15 21:30:00,158.22
2009-06-16 21:30:00,158.07
2009-06-17 21:30:00,158.63
2009-06-18 21:30:00,158.97
2009-06-19 21:30:00,157.15
2009-06-22 21:30:00,154.63
2009-06-23 21:30:00,156.37
2009-06-24 21:30:00,155.8
2009-06-25 21:30:00,157.36
2009-06-26 21:30:00,156.29
2009-06-29 21:30:00,158.62
2009-06-30 21:30:00,157.02
2009-07-01 21:30:00,156.44
2009-07-02 21:30:00,153.86
2009-07-06 21:30:00,151.18
2009-07-07 21:30:00,150.06
2009-07-08 21:30:00,147.27
2009-07-09 21:30:00,147.54
2009-07-10 21:30:00,147.02
2009-07-13 21:30:00,146.82
2009-07-14 21:30:00,146.65
2009-07-15 21:30:00,148.67
2009-07-16 21:30:00,149.15
2009-07-17 21:30:00,150.69
2009-07-20 21:30:00,151.11
2009-07-21 21:30:00,151.43
2009-07-22 21:30:00,151.22
2009-07-23 21:30:00,152.98
2009-07-24 21:30:00,153.87
2009-07-27 21:30:00,154.2
2009-07-28 21:30:00,153.05
2009-07-29 21:30:00,149.17
2009-07-30 21:30:00,152.76
2009-07-31 21:30:00,155.27
2009-08-03 21:30:00,157.4
2009-08-04 21:30:00,157.24
2009-08-05 21:30:00,157.79
2009-08-06 21:30:00,157.76
2009-08-07 21:30:00,156.75
2009-08-10 21:30:00,156.42
2009-08-11 21:30:00,155.27
2009-08-12 21:30:00,155.98
2009-08-13 21:30:00,156.34
2009-08-14 21:30:00,153.33
2009-08-17 21:30:00,152.57
2009-08-18 21:30:00,155.01
2009-08-19 21:30:00,158.24
2009-08-20 21:30:00,157.32
2009-08-21 21:30:00,158.3
2009-08-24 21:30:00,158.78
2009-08-25 21:30:00,156.46
2009-08-26 21:30:00,155.84
2009-08-27 21:30:00,156.9
2009-08-28 21:30:00,157.15
2009-08-31 21:30:00,154.37
2009-09-01 21:30:00,152.46
2009-09-02 21:30:00,152.46
2009-09-03 21:30:00,152.37
2009-09-04 21:30:00,152.43
2009-09-08 21:30:00,155.51
2009-09-09 21:30:00,155.72
2009-09-10 21:30:00,156.35
2009-09-11 21:30:00,153.7
2009-09-14 21:30:00,153.27
2009-09-15 21:30:00,155.34
2009-09-16 21:30:00,156.92
2009-09-17 21:30:00,156.88
2009-09-18 21:30:00,156.45
2009-09-21 21:30:00,154.12
2009-09-22 21:30:00,155.95
2009-09-23 21:30:00,153.16
2009-09-24 21:30:00,150.08
2009-09-25 21:30:00,150.21
2009-09-28 21:30:00,151.03
2009-09-29 21:30:00,150.9
2009-09-30 21:30:00,154.8
2009-10-01 21:30:00,155.01
2009-10-02 21:30:00,154.14
2009-10-05 21:30:00,154.6
2009-10-06 21:30:00,155.07
2009-10-07 21:30:00,153.76
2009-10-08 21:30:00,155.88
2009-10-09 21:30:00,155.96
2009-10-12 21:30:00,157.46
2009-10-13 21:30:00,158.34
2009-10-14 21:30:00,159.37
2009-10-15 21:30:00,161.77
2009-10-16 21:30:00,162.72
2009-10-19 21:30:00,163.8
2009-10-20 21:30:00,162.96
2009-10-21 21:30:00,165.21
2009-10-22 21:30:00,165.03
2009-10-23 21:30:00,164.34
2009-10-26 21:30:00,162.52
2009-10-27 21:30:00,163.39
2009-10-28 21:30:00,161.3
2009-10-29 21:30:00,163.71
2009-10-30 21:30:00,160.84
2009-11-02 21:30:00,161.97
2009-11-03 21:30:00,163.44
2009-11-04 21:30:00,164.24
2009-11-05 21:30:00,163.46
2009-11-06 21:30:00,161.27
2009-11-09 21:30:00,163.27
2009-11-10 21:30:00,162.89
2009-11-11 21:30:00,163.12
2009-11-12 21:30:00,160.78
2009-11-13 21:30:00,160.19
2009-11-16 21:30:00,162.74
2009-11-17 21:30:00,162.98
2009-11-18 21:30:00,163.42
2009-11-19 21:30:00,161.3
2009-11-20 21:30:00,160.72
2009-11-23 21:30:00,160.81
2009-11-24 21:30:00,159.27
2009-11-25 21:30:00,161.21
2009-11-27 21:30:00,159.3
2009-11-30 21:30:00,160.53
2009-12-01 21:30:00,161.62
2009-12-02 21:30:00,159.85
2009-12-03 21:30:00,159.71
2009-12-04 21:30:00,158.72
2009-12-07 21:30:00,157.18
2009-12-08 21:30:00,155.87
2009-12-09 21:30:00,153.92
2009-12-10 21:30:00,153.79
2009-12-11 21:30:00,153.12
2009-12-14 21:30:00,152.76
2009-12-15 21:30:00,153.94
2009-12-16 21:30:00,155.91
2009-12-17 21:30:00,155.9
2009-12-18 21:30:00,156.61
2009-12-21 21:30:00,155.91
2009-12-22 21:30:00,156.59
2009-12-23 21:30:00,158.86
2009-12-24 21:30:00,160.24
2009-12-28 21:30:00,160.96
2009-12-29 21:30:00,161.06
2009-12-30 21:30:00,161.47
2009-12-31 21:30:00,161.55
2010-01-04 21:30:00,163.7
2010-01-05 21:30:00,163.96
2010-01-06 21:30:00,165.37
2010-01-07 21:30:00,164.85
2010-01-08 21:30:00,164.94
2010-01-11 21:30:00,164.71
2010-01-12 21:30:00,162.98
2010-01-13 21:30:00,161.84
2010-01-14 21:30:00,161.58
2010-01-15 21:30:00,160.19
2010-01-19 21:30:00,161.21
2010-01-20 21:30:00,159.63
2010-01-21 21:30:00,157.97
2010-01-22 21:30:00,156.43
2010-01-25 21:30:00,157.15
2010-01-26 21:30:00,156.6
2010-01-27 21:30:00,155.56
2010-01-28 21:30:00,155.53
2010-01-29 21:30:00,154.78
2010-02-01 21:30:00,156.32
2010-02-02 21:30:00,159.12
2010-02-03 21:30:00,158.87
2010-02-04 21:30:00,155.03
2010-02-05 21:30:00,153.08
2010-02-08 21:30:00,153.78
2010-02-09 21:30:00,155.64
2010-02-10 21:30:00,156.41
2010-02-11 21:30:00,157.17
2010-02-12 21:30:00,156.02
2010-02-16 21:30:00,158.9
2010-02-17 21:30:00,159.22
2010-02-18 21:30:00,160.95
2010-02-19 21:30:00,161.7
2010-02-22 21:30:00,161.95
2010-02-23 21:30:00,160.5
2010-02-24 21:30:00,161.64
2010-02-25 21:30:00,159.81
2010-02-26 21:30:00,161.3
2010-03-01 21:30:00,160.34
2010-03-02 21:30:00,161.32
2010-03-03 21:30:00,162.51
2010-03-04 21:30:00,161.85
2010-03-05 21:30:00,163.14
2010-03-08 21:30:00,163.51
2010-03-09 21:30:00,163.13
2010-03-10 21:30:00,163.73
2010-03-11 21:30:00,163.75
2010-03-12 21:30:00,162.88
2010-03-15 21:30:00,161.44
2010-03-16 21:30:00,163.34
2010-03-17 21:30:00,164.57
2010-03-18 21:30:00,163.84
2010-03-19 21:30:00,162.32
2010-03-22 21:30:00,162.95
2010-03-23 21:30:00,163.26
2010-03-24 21:30:00,161.96
2010-03-25 21:30:00,161.88
2010-03-26 21:30:00,161.35
2010-03-29 21:30:00,163.52
2010-03-30 21:30:00,163.72
2010-03-31 21:30:00,165.11
2010-04-01 21:30:00,166.22
2010-04-05 21:30:00,167.97
2010-04-06 21:30:00,168.19
2010-04-07 21:30:00,167.23
2010-04-08 21:30:00,166.74
2010-04-09 21:30:00,166.27
2010-04-12 21:30:00,165.69
2010-04-13 21:30:00,165.4
2010-04-14 21:30:00,167.19
2010-04-15 21:30:00,166.86
2010-04-16 21:30:00,164.59
2010-04-19 21:30:00,162.8
2010-04-20 21:30:00,163.52
2010-04-21 21:30:00,163.35
2010-04-22 21:30:00,163.37
2010-04-23 21:30:00,164.79
2010-04-26 21:30:00,163.87
2010-04-27 21:30:00,162.11
2010-04-28 21:30:00,162.89
2010-04-29 21:30:00,164.84
2010-04-30 21:30:00,165.82
2010-05-03 21:30:00,165.86
2010-05-04 21:30:00,162.41
2010-05-05 21:30:00,159.64
2010-05-06 21:30:00,156.78
2010-05-07 21:30:00,154.78
2010-05-10 21:30:00,156.47
2010-05-11 21:30:00,156.04
2010-05-12 21:30:00,155.32
2010-05-13 21:30:00,154.07
2010-05-14 21:30:00,151.28
2010-05-17 21:30:00,149.75
2010-05-18 21:30:00,149.08
2010-05-19 21:30:00,149.54
2010-05-20 21:30:00,147.86
2010-05-21 21:30:00,147.1
2010-05-24 21:30:00,147.27
2010-05-25 21:30:00,145.81
2010-05-26 21:30:00,148.57
2010-05-27 21:30:00,151.61
2010-05-28 21:30:00,151.03
2010-06-01 21:30:00,149.64
2010-06-02 21:30:00,149.92
2010-06-03 21:30:00,151.67
2010-06-04 21:30:00,148.57
2010-06-07 21:30:00,148.5
2010-06-08 21:30:00,149.05
2010-06-09 21:30:00,151.44
2010-06-10 21:30:00,152.54
2010-06-11 21:30:00,150.84
2010-06-14 21:30:00,152.18
2010-06-15 21:30:00,154.0
2010-06-16 21:30:00,154.73
2010-06-17 21:30:00,153.85
2010-06-18 21:30:00,154.24
2010-06-21 21:30:00,154.88
2010-06-22 21:30:00,154.12
2010-06-23 21:30:00,152.62
2010-06-24 21:30:00,152.78
2010-06-25 21:30:00,155.13
2010-06-28 21:30:00,154.52
2010-06-29 21:30:00,152.21
2010-06-30 21:30:00,151.9
2010-07-01 21:30:00,149.22
2010-07-02 21:30:00,148.41
2010-07-06 21:30:00,148.25
2010-07-07 21:30:00,150.34
2010-07-08 21:30:00,151.71
2010-07-09 21:30:00,152.36
2010-07-12 21:30:00,151.22
2010-07-13 21:30:00,153.42
2010-07-14 21:30:00,153.31
2010-07-15 21:30:00,152.89
2010-07-16 21:30:00,152.28
2010-07-19 21:30:00,152.81
2010-07-20 21:30:00,153.49
2010-07-21 21:30:00,152.47
2010-07-22 21:30:00,155.21
2010-07-23 21:30:00,154.89
2010-07-26 21:30:00,154.89
2010-07-27 21:30:00,153.41
2010-07-28 21:30:00,152.9
2010-07-29 21:30:00,154.27
2010-07-30 21:30:00,154.86
2010-08-02 21:30:00,157.25
2010-08-03 21:30:00,158.46
2010-08-04 21:30:00,158.38
2010-08-05 21:30:00,157.92
2010-08-06 21:30:00,156.61
2010-08-09 21:30:00,157.39
2010-08-10 21:30:00,156.16
2010-08-11 21:30:00,153.93
2010-08-12 21:30:00,151.65
2010-08-13 21:30:00,151.3
2010-08-16 21:30:00,151.15
2010-08-17 21:30:00,151.68
2010-08-18 21:30:00,151.33
2010-08-19 21:30:00,150.34
2010-08-20 21:30:00,149.39
2010-08-23 21:30:00,148.67
2010-08-24 21:30:00,147.2
2010-08-25 21:30:00,148.09
2010-08-26 21:30:00,148.93
2010-08-27 21:30:00,150.74
2010-08-30 21:30:00,150.27
2010-08-31 21:30:00,147.49
2010-09-01 21:30:00,149.48
2010-09-02 21:30:00,150.59
2010-09-03 21:30:00,150.17
2010-09-07 21:30:00,149.66
2010-09-08 21:30:00,150.24
2010-09-09 21:30:00,149.82
2010-09-10 21:30:00,152.02
2010-09-13 21:30:00,152.76
2010-09-14 21:30:00,152.37
2010-09-15 21:30:00,151.59
2010-09-16 21:30:00,150.14
2010-09-17 21:30:00,149.23
2010-09-20 21:30:00,150.43
2010-09-21 21:30:00,149.21
2010-09-22 21:30:00,148.95
2010-09-23 21:30:00,149.42
2010-09-24 21:30:00,150.73
2010-09-27 21:30:00,150.76
2010-09-28 21:30:00,150.42
2010-09-29 21:30:00,152.1
2010-09-30 21:30:00,154.21
2010-10-01 21:30:00,155.82
2010-10-04 21:30:00,155.71
2010-10-05 21:30:00,157.06
2010-10-06 21:30:00,157.47
2010-10-07 21:30:00,155.91
2010-10-08 21:30:00,156.9
2010-10-11 21:30:00,156.45
2010-10-12 21:30:00,155.91
2010-10-13 21:30:00,157.25
2010-10-14 21:30:00,156.93
2010-10-15 21:30:00,155.49
2010-10-18 21:30:00,157.32
2010-10-19 21:30:00,153.73
2010-10-20 21:30:00,156.11
2010-10-21 21:30:00,154.13
2010-10-22 21:30:00,155.26
2010-10-25 21:30:00,156.09
2010-10-26 21:30:00,156.12
2010-10-27 21:30:00,155.51
2010-10-28 21:30:00,155.75
2010-10-29 21:30:00,155.0
2010-11-01 21:30:00,156.52
2010-11-02 21:30:00,157.47
2010-11-03 21:30:00,158.26
2010-11-04 21:30:00,160.06
2010-11-05 21:30:00,160.42
2010-11-08 21:30:00,160.63
2010-11-09 21:30:00,160.29
2010-11-10 21:30:00,161.38
2010-11-11 21:30:00,161.38
2010-11-12 21:30:00,158.45
2010-11-15 21:30:00,158.43
2010-11-16 21:30:00,155.91
2010-11-17 21:30:00,154.01
2010-11-18 21:30:00,155.42
2010-11-19 21:30:00,154.98
2010-11-22 21:30:00,154.74
2010-11-23 21:30:00,154.25
2010-11-24 21:30:00,156.86
2010-11-26 21:30:00,156.76
2010-11-29 21:30:00,158.73
2010-11-30 21:30:00,157.11
2010-12-01 21:30:00,159.75
2010-12-02 21:30:00,161.0
2010-12-03 21:30:00,162.19
2010-12-06 21:30:00,162.38
2010-12-07 21:30:00,161.69
2010-12-08 21:30:00,161.28
2010-12-09 21:30:00,161.37
2010-12-10 21:30:00,160.79
2010-12-13 21:30:00,161.61
2010-12-14 21:30:00,161.28
2010-12-15 21:30:00,161.62
2010-12-16 21:30:00,160.7
2010-12-17 21:30:00,161.02
2010-12-20 21:30:00,161.79
2010-12-21 21:30:00,162.24
2010-12-22 21:30:00,162.9
2010-12-23 21:30:00,163.93
2010-12-27 21:30:00,163.42
2010-12-28 21:30:00,163.91
2010-12-29 21:30:00,163.54
2010-12-30 21:30:00,162.26
2010-12-31 21:30:00,163.8
2011-01-03 21:30:00,163.97
2011-01-04 21:30:00,161.8
2011-01-05 21:30:00,162.72
2011-01-06 21:30:00,160.8
2011-01-07 21:30:00,160.45
2011-01-10 21:30:00,161.67
2011-01-11 21:30:00,163.53
2011-01-12 21:30:00,164.28
2011-01-13 21:30:00,163.82
2011-01-14 21:30:00,163.96
2011-01-18 21:30:00,163.8
2011-01-19 21:30:00,163.28
2011-01-20 21:30:00,161.06
2011-01-21 21:30:00,160.58
2011-01-24 21:30:00,159.34
2011-01-25 21:30:00,157.66
2011-01-26 21:30:00,158.8
2011-01-27 21:30:00,157.11
2011-01-28 21:30:00,160.81
2011-01-31 21:30:00,163.66
2011-02-01 21:30:00,162.24
2011-02-02 21:30:00,162.33
2011-02-03 21:30:00,162.01
2011-02-04 21:30:00,160.5
2011-02-07 21:30:00,158.95
2011-02-08 21:30:00,158.41
2011-02-09 21:30:00,158.18
2011-02-10 21:30:00,158.2
2011-02-11 21:30:00,157.05
2011-02-14 21:30:00,156.28
2011-02-15 21:30:00,155.79
2011-02-16 21:30:00,156.46
2011-02-17 21:30:00,157.83
2011-02-18 21:30:00,157.67
2011-02-22 21:30:00,163.38
2011-02-23 21:30:00,166.06
2011-02-24 21:30:00,165.24
2011-02-25 21:30:00,165.84
2011-02-28 21:30:00,164.93
2011-03-01 21:30:00,167.59
2011-03-02 21:30:00,170.19
2011-03-03 21:30:00,169.87
2011-03-04 21:30:00,172.38
2011-03-07 21:30:00,173.4
2011-03-08 21:30:00,172.98
2011-03-09 21:30:00,172.34
2011-03-10 21:30:00,170.66
2011-03-11 21:30:00,169.12
2011-03-14 21:30:00,169.15
2011-03-15 21:30:00,165.14
2011-03-16 21:30:00,165.94
2011-03-17 21:30:00,169.38
2011-03-18 21:30:00,169.03
2011-03-21 21:30:00,170.29
2011-03-22 21:30:00,172.17
2011-03-23 21:30:00,172.95
2011-03-24 21:30:00,172.8
2011-03-25 21:30:00,172.6
2011-03-28 21:30:00,171.18
2011-03-29 21:30:00,171.99
2011-03-30 21:30:00,171.47
2011-03-31 21:30:00,173.92
2011-04-01 21:30:00,175.14
2011-04-04 21:30:00,175.67
2011-04-05 21:30:00,175.54
2011-04-06 21:30:00,176.03
2011-04-07 21:30:00,177.5
2011-04-08 21:30:00,179.99
2011-04-11 21:30:00,177.12
2011-04-12 21:30:00,173.45
2011-04-13 21:30:00,174.31
2011-04-14 21:30:00,175.31
2011-04-15 21:30:00,176.86
2011-04-18 21:30:00,174.32
2011-04-19 21:30:00,174.91
2011-04-20 21:30:00,178.08
2011-04-21 21:30:00,178.92
2011-04-25 21:30:00,178.91
2011-04-26 21:30:00,178.84
2011-04-27 21:30:00,179.39
2011-04-28 21:30:00,179.49
2011-04-29 21:30:00,180.56
2011-05-02 21:30:00,180.15
2011-05-03 21:30:00,177.68
2011-05-04 21:30:00,175.87
2011-05-05 21:30:00,166.43
2011-05-06 21:30:00,163.81
2011-05-09 21:30:00,169.18
2011-05-10 21:30:00,170.51
2011-05-11 21:30:00,164.84
2011-05-12 21:30:00,165.6
2011-05-13 21:30:00,166.28
2011-05-16 21:30:00,164.0
2011-05-17 21:30:00,163.54
2011-05-18 21:30:00,166.73
2011-05-19 21:30:00,165.07
2011-05-20 21:30:00,166.24
2011-05-23 21:30:00,163.84
2011-05-24 21:30:00,165.73
2011-05-25 21:30:00,167.46
2011-05-26 21:30:00,166.37
2011-05-27 21:30:00,166.73
2011-05-31 21:30:00,168.84
2011-06-01 21:30:00,166.43
2011-06-02 21:30:00,166.54
2011-06-03 21:30:00,166.36
2011-06-06 21:30:00,165.15
2011-06-07 21:30:00,165.23
2011-06-08 21:30:00,166.88
2011-06-09 21:30:00,168.07
2011-06-10 21:30:00,165.43
2011-06-13 21:30:00,163.44
2011-06-14 21:30:00,165.51
2011-06-15 21:30:00,160.95
2011-06-16 21:30:00,161.09
2011-06-17 21:30:00,159.15
2011-06-20 21:30:00,159.4
2011-06-21 21:30:00,159.94
2011-06-22 21:30:00,161.18
2011-06-23 21:30:00,156.79
2011-06-24 21:30:00,156.93
2011-06-27 21:30:00,156.38
2011-06-28 21:30:00,158.66
2011-06-29 21:30:00,160.54
2011-06-30 21:30:00,161.19
2011-07-01 21:30:00,160.71
2011-07-05 21:30:00,162.66
2011-07-06 21:30:00,162.42
2011-07-07 21:30:00,164.44
2011-07-08 21:30:00,161.97
2011-07-11 21:30:00,160.92
2011-07-12 21:30:00,163.2
2011-07-13 21:30:00,163.82
2011-07-14 21:30:00,161.46
2011-07-15 21:30:00,163.01
2011-07-18 21:30:00,161.7
2011-07-19 21:30:00,163.27
2011-07-20 21:30:00,163.81
2011-07-21 21:30:00,164.54
2011-07-22 21:30:00,165.28
2011-07-25 21:30:00,164.61
2011-07-26 21:30:00,165.0
2011-07-27 21:30:00,162.81
2011-07-28 21:30:00,162.85
2011-07-29 21:30:00,161.11
2011-08-01 21:30:00,160.3
2011-08-02 21:30:00,159.2
2011-08-03 21:30:00,157.34
2011-08-04 21:30:00,152.04
2011-08-05 21:30:00,152.29
2011-08-08 21:30:00,146.72
2011-08-09 21:30:00,144.71
2011-08-10 21:30:00,148.3
2011-08-11 21:30:00,151.13
2011-08-12 21:30:00,150.79
2011-08-15 21:30:00,153.29
2011-08-16 21:30:00,152.06
2011-08-17 21:30:00,152.99
2011-08-18 21:30:00,147.79
2011-08-19 21:30:00,147.67
2011-08-22 21:30:00,149.68
2011-08-23 21:30:00,150.7
2011-08-24 21:30:00,150.42
2011-08-25 21:30:00,150.56
2011-08-26 21:30:00,150.63
2011-08-29 21:30:00,152.53
2011-08-30 21:30:00,154.16
2011-08-31 21:30:00,154.07
2011-09-01 21:30:00,154.19
2011-09-02 21:30:00,151.71
2011-09-06 21:30:00,151.28
2011-09-07 21:30:00,154.6
2011-09-08 21:30:00,154.31
2011-09-09 21:30:00,152.5
2011-09-12 21:30:00,153.45
2011-09-13 21:30:00,155.47
2011-09-14 21:30:00,154.17
2011-09-15 21:30:00,154.66
2011-09-16 21:30:00,153.22
2011-09-19 21:30:00,150.96
2011-09-20 21:30:00,152.07
2011-09-21 21:30:00,151.07
2011-09-22 21:30:00,145.66
2011-09-23 21:30:00,145.0
2011-09-26 21:30:00,145.39
2011-09-27 21:30:00,149.6
2011-09-28 21:30:00,146.36
2011-09-29 21:30:00,147.29
2011-09-30 21:30:00,144.35
2011-10-03 21:30:00,142.76
2011-10-04 21:30:00,140.82
2011-10-05 21:30:00,144.83
2011-10-06 21:30:00,147.74
2011-10-07 21:30:00,148.13
2011-10-10 21:30:00,150.56
2011-10-11 21:30:00,150.96
2011-10-12 21:30:00,150.72
2011-10-13 21:30:00,149.38
2011-10-14 21:30:00,151.95
2011-10-17 21:30:00,151.53
2011-10-18 21:30:00,153.49
